sentiment,text
@ : hates women the most ? . #,0
"'m ai n't dem big ol ' sloppy abortions , nuh-uh . #",0
"@ : 'm imagining giving a of the , and yeah ok maybe 'd vote for him #",1
@ : is cherry picking the candidates . gets the softball questions . # #,0
"@ : you answer this very direct question ? should be president . , no ? #",1
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
. @ primaries . set up & amp ; anointed their man # # # morningjoe http :,0
"@ : # , # clips on # are better than most answers being given in this debate #",0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
no mater what happens in this debate or the election think everyone is realizing we 're pretty much screwed . #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
"@ : , you 're raising @ 's ratings . # #",0
"@ : on news tonight , no basis in fact at all it 's all garbage . #",0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : screwed more ways than the with . #,0
"need to go do something else , but train wreck . #",0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
would have fixed the problem ? fixing the problem mean firing everyone ? #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
did a nice deflect there . you see that ? practiced ! #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : has hands . #,0
@ : the primaries . set up & amp ; anointed their man # # # morningjoe http :,0
@ : moment you realize you 're watching and your not in handcuffs . # http :,0
candidates still beating their chests over # https :,0
@ : is cherry picking the candidates . gets the softball questions . # #,0
@ : is cherry picking the candidates . gets the softball questions . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
"@ : @ and @ need to take control of this debate , they can do it , # #",1
@ : `` 'll stop illegal immigration by closing all the bridges . '' crispie #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
"@ : @ and @ need to take control of this debate , they can do it , # #",0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
"@ : @ and @ need to take control of this debate , they can do it , # #",1
"@ : am wondering what is up to with debate -- get rid of , , , ? # #",1
should pay attention to 's performance tonight . 's still a racist . everything he says is popular . #,0
do n't you just call this the interview ? @ # # tcot,0
@ : wo n't admit who the leader is right now mean @ only has a double-digit lead #,1
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
"@ : think and need to band together and expose this set up job , and get rid of and , # #",0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
"@ : @ and @ need to take control of this debate , they can do it , # #",1
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
threatening to run as independent if he does n't win the nomination . does that remind me of ? # http :,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : moment you realize you 're watching and your not in handcuffs . # http :,0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : , you 're raising @ 's ratings . # #",1
"@ : @ and @ need to take control of this debate , they can do it , # #",1
hates women the most ? . #,0
"@ : on news tonight , no basis in fact at all it 's all garbage . #",0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,1
if @ could bitch slap these motherfuckers ? to dream the impossible dream # @,0
of the year #,1
@ : is obviously trying to influence the makeup of the field . # #,0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
a friendly reminder that wanted to quarantine people with in . http : #,0
@ : is cherry picking the candidates . gets the softball questions . # #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
"commercials are my fav part of # , like but horrifying",0
"@ : , you 're raising @ 's ratings . # #",1
@ : would never know @ is the frontrunner from watching this debate . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ do n't lie , these are not gentlemen . #",0
@ @ on you both . much did you all get paid to attack ? # #,0
# . @ has got to play for the political sketches in the new series of #,0
@ : @ hugged he does n't deserve to be on the stage tonight . # #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : would never know @ is the frontrunner from watching this debate . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
"@ : @ and @ need to take control of this debate , they can do it , # #",1
when do the actually candidates debate and not these street performers ? #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,1
@ : into everyone 's financials if you are doing that to # ! #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
@ : . @ got his ass served to him by @ # #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : would do a far better job @ @ #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
was the other debate like a bringer show ? need friends to come if yo want to say terrible things about foreigners . #,0
@ : : have never gone bankrupt donald ? ? fucking liar #,0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
today to the time the next president has one year in office # will empty that arena . # #,0
@ : men on stage discussing one woman . @ #,0
@ : 's hair will be sold as calamari after the debate . #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
about we have them give the rest of the candidates to use when speaks ? ! #,0
businessman is seriously irritating me with his bias . # tcot # # skynews,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : will have the bigger boobs ? # on or # on ? http :,0
when # obama did a good job ? do n't #,0
"@ and @ need to take control of this debate , they can do it , # #",1
@ : # headed into the . ! ! # http :,1
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : @ hugged he does n't deserve to be on the stage tonight . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,1
@ : is obviously trying to influence the makeup of the field . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
( @ ) : is obviously trying to influence the makeup of the field . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
"@ : on news tonight , no basis in fact at all it 's all garbage . #",0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
moment you realize you 're watching and your not in handcuffs . # http :,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : on news tonight , no basis in fact at all it 's all garbage . #",0
"@ : # , # clips on # are better than most answers being given in this debate #",0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
demagogue infuses hate in 's name he is . # https :,0
"@ : , you 're raising @ 's ratings . # #",1
song is on repeat in my head when watch # https :,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,1
"@ : , they have n't hit social issues yet ? # - the gift that keeps on giving .",0
"@ : # , planning on giving # chance to speak ? 're trying to marginalize him as you do on your daily news",1
“ @ : is obviously trying to influence the makeup of the field . # # ! ! ! !,0
"aside , the # make me weep for # nationwide .",0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
"@ : on news tonight , no basis in fact at all it 's all garbage . #",0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ should know does n't approve of lying or needless wars or ignoring the poor . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : . # http :,0
"@ : think and need to band together and expose this set up job , and get rid of and , # #",0
moderators have actually come with some halfway decent questions at times . #,1
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
"@ : 'm about as as they come , but my god , is not ahead of his race by points ? #",1
@ : into everyone 's financials if you are doing that to # ! #,0
"@ : , you 're raising @ 's ratings . # #",1
"on news tonight , no basis in fact at all it 's all garbage . #",0
"# , , , and get a well done , but battled the # and won .",1
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,1
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
is on fire ! 'm starting to think he 's really interested in running for president for the first time . # # tcot #,1
candidates talk about like gamers talk about enemies in out ! ca n't get us to level ! #,0
@ : they only asked # two questions ? #,0
@ : into everyone 's financials if you are doing that to # ! #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
've always hoped a mailman 's son would make it in to office . understand everyone 's plight -- lost mail . #,0
"@ : , you 're raising @ 's ratings . # #",1
. @ primaries . set up & amp ; anointed their man # # # morningjoe http :,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
@ : tax plan gon na make it hard out here for the pimps . the hos . the drug dealers . #,0
@ : looks like one of those up in the balcony . name even sounds like one . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
"insulting women $ the community , 'm not sure can handle these guys talking about social issues in the next round . #",0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
running on 's policies with the economy . think all people are as stupid as they are #,0
@ : candidates do n't have to attack @ is doing it for them by stoping him from speaking . #,0
`` but vilify '' was my line some years ago against neocons . #,0
"@ : # 'm in # , where often rail vs misogyny in politics . here are men , men , men # http :",0
@ : # # # question : 'd vote for the guy who 's says `` ? 'm gon na chill . 'm,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : # , # clips on # are better than most answers being given in this debate #",0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : is cherry picking the candidates . gets the softball questions . # #,0
candidates do n't have to attack @ is doing it for them by stoping him from speaking . # #,0
"@ for holding the # millions of people you 're no better or balanced then , , #",0
@ : would never know @ is the frontrunner from watching this debate . # #,0
# should require all debaters to do a keg stand prior to speaking or answering questions,0
's called `` screaming like a fascist '' for a reason #,0
'm frustrated that the `` top '' candidates are getting lion 's share of time . 'm a socialist regarding debates . #,0
here and directv satellite is coming and going . me know actually a question ! #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : is obviously trying to influence the makeup of the field . # #,0
"# , planning on giving # chance to speak ? 're trying to marginalize him as you do on your daily news cycle . #",0
@ obviously you 're not running your own account either because you 're at the live debate ! #,0
@ : debates will raise @ 's ratings because is afraid of and it shows . # #,1
"@ : : n't do business with , just the crooked to go #",0
"@ : has got it right , nobody would talk about immigration , not untill be brought it up . # #",1
"@ : , you 're raising @ 's ratings . # #",1
@ # # full of # hot-air ! # # on the # full of # shit . # loosers,0
"@ : , you 're raising @ 's ratings . # #",1
reboot of sucks #,0
wish they ’ d ask which politicians actually read the deal . #,0
@ : # if bush wins presidency does that mean we get more of that hilarious show ?,0
@ : is obviously trying to influence the makeup of the field . # #,0
are the republican candidates going to do to keep nuclear weapons out of the wrong hands ? #,0
@ : is cherry picking the candidates . gets the softball questions . # #,0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ money 's on #,0
@ : is obviously trying to influence the makeup of the field . # #,0
appears to be the put so far . please # #,1
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : : have never gone bankrupt donald ? ? fucking liar #,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : wo n't admit who the leader is right now mean @ only has a double-digit lead #,0
"issues . , this is just gon na be too much fun . # http :",1
@ : show . #,0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
"@ : , times 've taken advantage of the law , and as your prez , 'd be honored to do it again . #",0
@ : they only asked # two questions ? #,0
@ : is cherry picking the candidates . gets the softball questions . # #,0
"# # # question : 'd vote for the guy who 's says `` ? 'm gon na chill . 'm exhausted , dude . ''",0
# is killing me in the # . his # zinger to # . how condescending he was to the moderator .,1
", they have n't hit social issues yet ? # - the gift that keeps on giving .",0
@ : 'll tell you the one good thing about # : candidates are tripping over themselves to outdo each other in,0
"@ : , you 're raising @ 's ratings . # #",1
"@ : , you 're raising @ 's ratings . # #",1
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : # , # clips on # are better than most answers being given in this debate #",1
@ he does and never claimed that he would do that . # # #,1
about the ? # https :,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
the pimps ! #,0
know . can see it . 's like this country is overflowing with pimps #,0
@ : this remind you of # 's lips # http :,0
@ : looks like one of those up in the balcony . name even sounds like one . #,0
@ : has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
the fact that our negotiated the deal with us . not just bomb them ? #,0
“ @ : is getting so much air time ? # ” maybe because he 's worked for ?,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : is obviously trying to influence the makeup of the field . # #,0
# donaldtrump know that the ca n't declare bankruptcy and stiff our creditors ? # askingforafriend #,0
"@ : am wondering what is up to with debate -- get rid of , , , ? # #",0
"@ : , you 're raising @ 's ratings . # #",1
@ : is obviously trying to influence the makeup of the field . # #,0
'd turn for this . # http :,0
@ : would do a far better job @ @ #,0
", every time the invokes it means the is on # #",0
@ and @ are the 's new attack dog . saw that coming . # @ #,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : is cherry picking the candidates . gets the softball questions . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : is obviously trying to influence the makeup of the field . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,0
@ : they only asked # two questions ? #,0
@ : is obviously trying to influence the makeup of the field . # #,1
@ : is obviously trying to influence the makeup of the field . # #,0
issues next . will be goooood #,1
@ : is obviously trying to influence the makeup of the field . # #,0
@ : 's hair will be sold as calamari after the debate . #,0
has more brains in his little toe than all you totally fucking idiots have in your whole families combined # #,0
@ : the primaries . set up & amp ; anointed their man # # # morningjoe http :,0
"# so angry about the , fair enough , but please offer a solution instead of whining about an attempt at",0
@ : 'm really really really pissed off at for what they did to @ # #,0
@ : 's hair will be sold as calamari after the debate . #,0
@ : has hands . #,0
@ no one takes you seriously #,0
"@ : : n't do business with , just the crooked to go #",0
@ : would never know @ is the frontrunner from watching this debate . # #,1
@ : your entertainment . # http :,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : screwed more ways than the with . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : : n't do business with , just the crooked to go #",0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
candidates know that stupid pipeline does n't give any oil to the states right ? would you be for that crap ? #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : 's hair will be sold as calamari after the debate . #,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
has a blur on that hair # #,0
# if bush wins presidency does that mean we get more of that hilarious show ?,0
@ : # 'd like to see this bunch of losers work a construction until they 're years old . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : wo n't admit who the leader is right now mean @ only has a double-digit lead #,0
@ : someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
@ : : you the ? doubt it . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
". has gotten boring now . you soon , . @ # # # #",0
@ : # 'd like to see this bunch of losers work a construction until they 're years old . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
answer @ #,1
@ : is obviously trying to influence the makeup of the field . # #,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
"@ : , you 're raising @ 's ratings . # #",0
@ : @ hugged he does n't deserve to be on the stage tonight . # #,0
"@ : # , # clips on # are better than most answers being given in this debate #",0
@ : : have never gone bankrupt donald ? ? fucking liar #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is cherry picking the candidates . gets the softball questions . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : care of people who 've worked hard and played by the rules ? # # ! 're not paying into pension . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
@ : would never know @ is the frontrunner from watching this debate . # #,1
"@ : end these excruciating introductory childhood anecdotes , am trying to stay awake #",0
@ : is obviously trying to influence the makeup of the field . # #,0
. 'm calling bullshit about partisan #,0
is getting so much air time ? #,0
: you the ? doubt it . #,0
do n't think you actually read it . #,0
looks like one of those up in the balcony . name even sounds like one . #,0
@ : hear the rumbling beneath the # #,0
@ is great at this stuff . #,1
the primaries . set up & amp ; anointed their man # # # morningjoe http :,0
"@ : : n't do business with , just the crooked to go #",0
would never know @ is the frontrunner from watching this debate . # #,1
"@ : , you 're raising @ 's ratings . # #",1
"@ : , you 're raising @ 's ratings . # #",1
it to the # to make me break my # . a bunch of asshats !,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
your entertainment . # http :,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : tax for the win #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : # , # clips on # are better than most answers being given in this debate #",0
hear the rumbling beneath the # #,0
@ yes agree #,1
one of you guys to pronounce `` '' correctly . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
"@ # is so biased against and others , it 's not funny !",0
"@ : : n't do business with , just the crooked to go #",0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : is obviously trying to influence the makeup of the field . # #,0
`` sympathize with child '' what assume @ is saying anytime his mouth opens #,0
remembers tying a yellow was years old going on then . of a memory . #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : has hands . #,0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : who five minutes ago were advocating for more violence in the now defend the,0
'm skipping the # # mentalhealth,0
@ : is obviously trying to influence the makeup of the field . # #,0
with the stuff ? ! # letitgo #,0
"@ : , you 're raising @ 's ratings . # #",0
"@ : think and need to band together and expose this set up job , and get rid of and , # #",1
"@ : you answer this very direct question ? should be president . , no ? #",0
"@ : # , # clips on # are better than most answers being given in this debate #",0
@ : # 'd like to see this bunch of losers work a construction until they 're years old . #,0
"@ : think and need to band together and expose this set up job , and get rid of and , # #",0
@ : is obviously trying to influence the makeup of the field . # #,0
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ going to ask # any more questions ? just character smears ? # # #,0
@ : this remind you of # 's lips # http :,1
"@ minutes ago , you 're raising @ 's ratings . # #",1
@ : : have never gone bankrupt donald ? ? fucking liar #,0
@ : is obviously trying to influence the makeup of the field . # #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
"@ : : n't do business with , just the crooked to go #",0
show . on # . : goes independent . # # @ see ya once narrow it to . !,1
's hair will be sold as calamari after the debate . #,0
: country owns $ and they need someone like me to fix it # #,1
"@ : of these guys are nailing it , unfortunately @ put herself at the center of tomorrow 's headlines . . #",0
@ : someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
is obviously trying to influence the makeup of the field . # #,0
@ : has hands . #,0
"@ : the moderators followed up every lip service rant with `` ok , how ? '' this debate would reveal everything you need to know . #",0
@ : . # http :,0
"@ : , you 're raising @ 's ratings . # #",1
on @ . doing what @ does - trying make winners & amp ; losers . @ #,0
@ : into everyone 's financials if you are doing that to # ! #,0
"@ : # , # clips on # are better than most answers being given in this debate #",0
@ : 'll tell you the one good thing about # : candidates are tripping over themselves to outdo each other in,0
"@ : , you 're raising @ 's ratings . # #",1
@ : someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
@ : someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
would do a far better job @ @ #,0
@ : need a good and bad egg chute to weed out these politicians boos just are n't cutting it . # http :,0
@ : . # http :,0
": n't do business with , just the crooked to go #",0
"@ : 'm about as as they come , but my god , is not ahead of his race by points ? #",1
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
@ : # 'd like to see this bunch of losers work a construction until they 're years old . #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : men on stage discussing one woman . @ #,0
"@ : , you 're raising @ 's ratings . # #",1
@ mike wants to slap a hoe ( with taxes ) #,0
", times 've taken advantage of the law , and as your prez , 'd be honored to do it again . #",0
@ : $ for a blowjob plus tax . #,0
@ : # # about to tax prostitution ? ? ?,0
"@ : , you 're raising @ 's ratings . # #",1
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
"@ : , you have nothing to brag about , you fucked your state of and you suck #",0
"end these excruciating introductory childhood anecdotes , am trying to stay awake #",0
@ : is @ 's best character ever . #,0
@ : for small is almost completely funded through large #,0
"@ : , you 're raising @ 's ratings . # #",1
answering on . straighten out our . #,0
"@ : , you 're raising @ 's ratings . # #",1
", tied a yellow ribbon around a tree . him a cookie , and a beer . # #",0
"@ : , you 're raising @ 's ratings . # #",0
someone tell me why is carrying water for people who will barely let him speak ? much ? #,0
# @ . to think the media is giving so much attention to a man who uses the word `` stupid '' much ! #,0
@ : they only asked # two questions ? #,0
", ? ' #",0
"@ : , you 're raising @ 's ratings . # #",1
"@ : think and need to band together and expose this set up job , and get rid of and , # #",1
"the moderators followed up every lip service rant with `` ok , how ? '' this debate would reveal everything you need to know . #",0
@ : : have never gone bankrupt donald ? ? fucking liar #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
! ! this # tweet ! # # https :,1
"@ : , you 're raising @ 's ratings . # #",1
they only asked # two questions ? #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : : have never gone bankrupt donald ? ? fucking liar #,0
"'m about as as they come , but my god , is not ahead of his race by points ? #",1
not supporting the deal is scary and they are spreading misinformation ; just lets us know they want a war . #,0
"@ : , you 're raising @ 's ratings . # #",0
@ : what point am suppose to stop laughing and start crying ? # #,0
debate reminds me how much 'm gon na miss # # # # @,0
"@ : , you 're raising @ 's ratings . # #",0
"@ : , you 're raising @ 's ratings . # #",0
"@ : , you 're raising @ 's ratings . # #",1
"@ : is speaking , all over parents are tryin ' to convince their year olds that vampires are n't real . #",0
"@ : in my stream is watching this # show , which has to mean is going to cancel it soon .",0
@ : is the devil . #,0
"@ : , alone , you are one also #",0
# they going to allow mean to speak again ?,0
"@ : , you 're raising @ 's ratings . # #",1
better turn up the lights because there 's an awful lot of shade being thrown on this stage . # #,0
"@ : , you 're raising @ 's ratings . # #",1
", , let 's give businesses more tax breaks . more stress on the backs of the middle class and the poor . #",0
@ seems to hav his stuff together . he was getting more time . #,1
's a of make-up on that stage #,0
"substance in this debate , just entertaining #",0
"@ : , you 're raising @ 's ratings . # #",0
what point am suppose to stop laughing and start crying ? # #,0
"@ : , you 're raising @ 's ratings . # #",1
just won this debate . # #,0
"@ : , you 're raising @ 's ratings . # #",1
is the lamest man cage match in history ! #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
# # about to tax prostitution ? ? ?,0
"@ : , you 're raising @ 's ratings . # #",1
@ : . have protected letter carriers for decades . #,0
can hardly keep to the script #,0
@ : was almost to & amp ; hoes . #,0
sure does have a way of turning the question round @ @ # #,0
is starting to remind me of this guy . # # http :,0
@ : freeloading pimps ! #,0
"@ : , you 're raising @ 's ratings . # #",1
# # is worth over $ billion today up from only $ ? ? ?,0
"@ : , you 're raising @ 's ratings . # #",0
"# # , as a moderator , you are supposed to be impartial and not air your personal contempt for # . @",0
@ : is cherry picking the candidates . gets the softball questions . # #,0
@ : should send them this link : http : # # https :,0
"@ : you do n't want alcohol poisoning from the # , play # instead . a cause & amp ; when the",0
"@ : , you 're raising @ 's ratings . # #",1
@ - keep giving him the mike he may blow himself right off the stage #,0
wallace looking at the camera after turn lol # #,1
"@ : think and need to band together and expose this set up job , and get rid of and , # #",0
"@ : , you 're raising @ 's ratings . # #",1
@ : . # http :,0
"@ : , you 're raising @ 's ratings . # #",1
think is putting us all in a trance with his calm voice and his weird actually answering questions . #,0
"@ : , you 're raising @ 's ratings . # #",1
@ : . # http :,0
@ : `` have never gone bankrupt '' ? ? ? ? `` ! # #,0
screwed more ways than the with . #,0
to help small businesses ? them from greedy landlords and unfair rent practices . #,0
@ @ new name is the # . throws at him will stick ! # @ @,1
"@ : , you 're raising @ 's ratings . # #",1
you want the to win the election you should give all the money you can to . #,0
"@ : , you 're raising @ 's ratings . # #",1
"@ : , you 're raising @ 's ratings . # #",1
@ : with his brother ran the economy of the into the ground # # http :,0
`` 'm a straight up dickhead who screws over all people ! '' @ #,0
is killing it tonight . #,1
@ n't afford to file bankruptcy . # #,0
"@ : think and need to band together and expose this set up job , and get rid of and , # #",1
@ : reminds me of elevator music . hear it but you do n't listen . # #,0
": are n't babies . are killers . yes got away from bad deals , and can make the a too ! #",0
was the was expecting . # #,1
"@ : , you 're raising @ 's ratings . # #",1
"@ : , you 're raising @ 's ratings . # #",0
"@ : , you 're raising @ 's ratings . # #",0
@ : only thing `` illegals and prostitutes '' have in common is that their both better than u #,0
is on stage . views do not reflect the views of . because they 're not racist enough # #,0
'm not going to watch the # . 'd rather read tweets from @ & amp ; @ entertaining & amp ; informative .,0
"@ : , you 're raising @ 's ratings . # #",1
`` do n't ask me about '' 's inner voice #,0
thinks international trade began years ago . company started on . #,0
= poor moderator # #,0
"got ta hand it to him , @ looks very well hydrated tonight . #",1
@ : : have never gone bankrupt donald ? ? fucking liar #,0
@ : tax plan gon na make it hard out here for the pimps . the hos . the drug dealers . #,0
is the only one on stage who sounds like he knows what he 's talking about . #,1
"of these cats act like they women , blacks and #",0
@ : love how the candidates are talking all kinds of shit about each other #,0
