text,sentiment
"Yup he ""Unites"" ppl.-he's a uniter. JEB. #GOPDebates",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
#Firstoff your first offs all suck! Just get to answering the questions at the #GOPdebates,0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
44%? It's what TX Latina women make to the white man's $. Will the #GOPdebates stand for #equalpay for equal work? https://t.co/GucIuhwhCe,0
"RT @MarkDavis: #Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",0
@megynkelly your personal attacks on @realDonaldTrump makes me like him more #backfiring #GOPDebates,1
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,0
"Jebby, the only people dividing this country are Republicans like you with your rhetoric and hate.  #GOPDebates",0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"""I defunded Planned Parenthood"" hey Jeb- which state is among the lowest for women's health? Oh wait yeah that's #Florida. #GOPDebates",0
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",0
RT @AnyhooT2: This is great - let's have a bunch of rich entitled MEN make decisions about #PlannedParenthood #GOPDebates,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"RT @SupermanHotMale: Translation, Jeb Bush, I fucked Florida schools so badly they still have not recovered. That is the truth, I live here…",0
Bush is going to prolife through bond ratings. I don't get it. But he does have a lot of money. #GOPdebates,0
I don't dislike Jeb as much as most #GOPDebates,1
RT @SalMasekela: That moment you realize you're watching Fox News and your not in handcuffs. #GOPDebates http://t.co/5L9INki5SF,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",1
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. 🇺🇸 #GOPDebates  #GOPDebates,0
Lindsay Graham doesn't have a clue who the American people are anymore.  #GOPDebates,0
"RT @SupermanHotMale: Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0
"RT @fsxbc: Trump sez- Four, FOUR times I've taken advantage of the law, and as your prez, I'd be honored to do it again. #GOPDebates",0
People who say they are #prolife are usually anti-social programs... They know that a society is a group of people right?! #GOPDebates,0
"How cool would it be if every time they changed topics, Mike Huckabee played a sick Seinfeld bass line? #GOPDebates",0
RT @SupermanHotMale: Go back to Canada Asshole #GopDebates http://t.co/rUgCy5JvZQ,0
RT @ericstonestreet: Trump has Cam hands. #GOPDebates,0
"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",1
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
"RT @TheRachelFisher: You guys, separation of church and state is also in the constitution.#GOPDebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @ericstonestreet: Trump has Cam hands. #GOPDebates,1
RT @ThatJoeMeyers: Nothing like a bunch of men discussing what they believe about a woman's body and her choices for that body. #GOPDebates,0
"RT @PuestoLoco: .@miamidecor
Cancel primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe http:…",0
#GOPDebates Wtf stop calling upon Bush to talk let @RealBenCarson speak for God's sake,0
RT @RWSurferGirl: Why should @realDonaldTrump pledge support to the GOP when the establishment sold out to Obama? #GOPDebate  #GOPDebates 🇺🇸,1
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
RT @mandy_velez: Just a friendly reminder that Mike Huckabee wanted to quarantine people with AIDS in '92. http://t.co/5KuY4lVEuM #GOPDebat…,0
".@bimmerella
Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#ObviousAsHell #GOPDebates #CantTrustABush #morningjoe",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @alex_uriarte88: Basically everybody is like... #GOPDebates http://t.co/CHNq09Vhp5,0
"RT @PuestoLoco: Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe http://t.co/bg…",0
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,1
RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
@jko417 @HindaRifka Trump starts off with every monologue with it being about him .. #liberalismsyndrome #GOPDebates,0
"RT @Just_JDreaming: ""Listen...I AM REAGEN YOU FOOLS""  - Donald Trump #GOPDebates",0
"Ugh terrible answer trump #GOPDebates  bush, #shutup!",0
Jeb Bush just lied. And poorly. #GOPDebates #FoxDebate,0
"RT @SupermanHotMale: Dear #GOP, Nobody likes Abortion, we just don't want republicans raping our children and getting away with it. #GopDeb…",0
I now know who Rand Paul copied his hairstyle after!! #GOPDebate #GOPDebates #RandPaul @Bidenshairplugs http://t.co/v8Rj97SBwg,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
#GOPDebates wow is this really a good question because it starts out as violent http://t.co/cUOuNn9pem,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Hey! Trump has evolved! Just like Obama! #GopDebates,1
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"@JebBush in a culture of #life, who's #livesmatter ? Maybe you should rethink the effectiveness of standing ones ground. #GOPDebates",0
"Dear #GOP, Nobody likes Abortion, we just don't want republicans raping our children and getting away with it. #GopDebates",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",0
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",1
RT @monaeltahawy: I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexism…,0
I'm surprised we haven't seen the reappearance of the Twitter Whales tonight due to the popularity of the #gopdebates,0
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
"RT @trplnrdscre1: ""I defunded Planned Parenthood. I created a culture of life."" PP = healthier people, parents &amp; babies &amp; LOWERS no. of abo…",0
#GOPDEBATES Still nothing about the VA.  I guess their all scared to talk about the dead!,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
When did you become a Puppet for Hillary Trump?? #tcot #GOPDebate #GOPDebates #FoxNews,0
One of #Trump's friends kids just found out he was supposed to be aborted. #oops #GOPDebates,0
"RT @cat_1012000: Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",1
"""You guys are fucking mean to each other, let's talk about it!"" #GOPDebates or #MeanGirls?",0
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",1
This is great - let's have a bunch of rich entitled MEN make decisions about #PlannedParenthood #GOPDebates,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"#GOPdebates Trump just evoked Reagan, hey why not? All republicans do to help their base",0
"Trump ""often sounds like more of a Democrat than a Republican"". Stop trying to make Liberal Trump happen! We dON'T WANT HIM!!!! #GOPDebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
"2 drinks -#Trump said ""great, great."" #GOPDebates",1
"""I defunded Planned Parenthood. I created a culture of life."" PP = healthier people, parents &amp; babies &amp; LOWERS no. of abortions. #GOPDebates",1
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
Jeb Bush more like please just stop #GOPDebates,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",1
"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",1
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",1
RT @ericstonestreet: Trump has Cam hands. #GOPDebates,1
"They know Ronald Reagan is dead, right? #GOPdebates",0
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @SupermanHotMale: Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined …,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @RaisedByCulture: Unborn can't yet speak but have more rights #GOPDebates,0
RT @ericstonestreet: Trump has Cam hands. #GOPDebates,0
Megyn Kelly is GIVIN IT to Trump.  #GOPDebates,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"the #GOPdebates makes me want to crack open my ""Institutional powers and Constraints; Constitutional Law"". lol",0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
LET ME GET SOME STREET CRED BY GIVING A SHOUT OUT TO RONALD REAGAN. #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"RT @steakNstiffarms: I'm imagining Trump giving a State of the Union, and yeah ok maybe I'd vote for him #GOPDebates",1
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"""Listen...I AM REAGEN YOU FOOLS""  - Donald Trump #GOPDebates",0
Rubio is on point. Life begins at conception. #GOPDebates #marcorubio,1
RT @Kiarri_: Huckabee looks like one of those Muppets up in the balcony. His name even sounds like one. #GOPDebates,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"RT @SupermanHotMale: Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
RT @Kiarri_: Huckabee looks like one of those Muppets up in the balcony. His name even sounds like one. #GOPDebates,0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",1
Trump nails it every time. #GOPDebates,1
"Every time the camera cuts to Trump, he's grimacing like he's trying to break wind but avoid the shart... #GOPdebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"RT @SupermanHotMale: Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
#GOP #GOPDEBATES : This is what makes America &amp; Democracy the best place on earth. Wish the folks asking the questions were less bias,1
RT @fritzisdead: Life begins after this debate ends. #GOPDebates,0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",1
I am pro life unless a cop is involved - GOP candidates #GOPDebates,0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",1
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
Nothing like a bunch of men discussing what they believe about a woman's body and her choices for that body. #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,1
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. 🇺🇸 #GOPDebate  #GOPDebates,1
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",1
"RT @SupermanHotMale: Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
Definitely in need of a new tax system. #GOPDebates,0
"Bush's idea for education reform, destroy the teacher's union. Common core is wrong and so is attacking our teachers. #GOPDebates",0
"RT @SupermanHotMale: Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
"RT @SupermanHotMale: Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
Now you idiots don't even stand for abortions for rape &amp; incest survivors. @JebBush #Unbelievable #GOPDebates,0
RT @fritzisdead: Life begins after this debate ends. #GOPDebates,0
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
RT @davideblackwell: @CarlyFiorina was so much better than these 10. She has gotten my attention! #GOPDebates,1
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"According2my Twitter peeps, I didn't miss a thing tonight. #GOPDebates same empty rhetoric w/no solutions to REAL issues. #GOPIsInBigTrouble",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RaisedByCulture: Unborn lives are more important. That's what these men are saying #GOPDebates,0
"Okay GOP candidates if anyone if you have a uterus you can speak on abortions, if not STFU! #GOPDebates #StandwithPP",0
"RT @DWSTwit: Jeb Bush ""deciding"" what women should do with their bodies! #GOPdebates",0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",1
Planned parenthood coming up... I apologize in advance for any super drunk twitter status updates...  #GOPDebates #FOXNEWSDEBATE,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"On abortion, @JebBush says he is completely pro-life. ""It's informed by my faith, from beginning to end."" --  #GOPdebates #LZDebates",1
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",1
"My take on all of this stuff on abortion:

https://t.co/YZLJablBQ4 

#GOPdebates",0
Rubio doesn't understand that there is a Bill of Rights #GOPDebates,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",0
"Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
GOP respects life....just not black ones. #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
"Hey Rand, say negotiate one more time #GOPDebates",0
Chris Christie more like Chris Please Stop Supporting the NSA #GOPDebates,0
RT @smdabbs: #Huckabee seriously can't go a debate or interview without mentioning pimps and/or prostitutes. #GOPDebates,0
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
"Jebimiah talking about respect for life. GOP cares only about the unborn. Once you're breathing, forget about it.  #GOPDebates",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
"RT @jordiemojordie: Jeb!, Planned Parenthood is NOT just about abortions: they provide contraception and women's healthcare to low income w…",0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,1
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #GOPDebates",0
"RT @PuestoLoco: Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe http://t.co/bg…",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
"""I never said that, I think rapes women should definitely have that baby!"" Marco Rubio #GOPDebates",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @fritzisdead: Life begins after this debate ends. #GOPDebates,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"Any presidential candidate who partners with Michael Bloomberg is NOT ok in my book, #JebBush. #GOPDebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates
Yes!",0
"RT @annleary: ""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
Unborn lives are more important. That's what these men are saying #GOPDebates,1
"RT @annleary: ""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",1
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",1
RT @ericstonestreet: Trump has Cam hands. #GOPDebates,0
YOU FUCKING DICKSHITS - PLANNED PARENTHOOD IS NOT AN ABORTION EMPORIUM. #GOPDebates,0
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,0
Life begins after this debate ends. #GOPDebates,0
#GOPDebates respect life? What about a woman's life?,0
RT @fieldnegro: GOP respects life....just not black ones. #GOPDebates,0
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
Does Marco Rubio wear Invisalign? #GOPdebates,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
Planned parenthood takes care of so many other things not just abortions .. Wtf. #GOPDebates,0
"""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",0
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
"Why isn't #MegynKelly grilling #JebBush about the FACT his grandfather helped to FOUND #PlannedParenthood?
#GOPDebate #GOPDebates",0
RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
"RT @SupermanHotMale: Dear Jeb Bush, Your Record, Sir is clear, you are a fucking ememy of the voting public... PERIOD. #GopDebates",0
GOP respects life....just not black ones. #GOPDebates,0
RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
